id,title,genres,release_date,runtime,score
236751,Heaven is for Real,Drama,2014-04-16,99.0,6.251711456702346
193610,The Other Woman,Comedy Romance,2014-04-16,109.0,6.226904925593562
184345,A Haunted House 2,Comedy Horror,2014-04-17,87.0,5.7354967069154785
12242,Mulan II,Animation Comedy Family Action,2004-11-03,79.0,6.124220186788073
203739,Vampire Academy,Comedy Action Fantasy,2014-02-07,104.0,5.941250739109731
254473,Brick Mansions,Action Crime Drama,2014-04-22,90.0,5.8570740024628485
152792,Devil's Knot,Crime Drama Thriller,2013-05-09,114.0,6.039107709426643
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Adventure Comedy Drama,2013-12-25,114.0,6.629108246459344
210479,Locke,Drama Thriller,2014-04-10,85.0,6.827419482915665
242310,Rage,Action Crime Thriller,2014-05-09,98.0,5.5862263582759395
76649,Pompeii,Action Adventure History Romance Drama,2014-02-18,105.0,5.340147396107788
44269,All That Glitters,Comedy,2010-03-24,100.0,6.434732489500663
195589,Neighbors,Comedy,2014-05-08,96.0,6.214924757565879
191720,Jodorowsky's Dune,Documentary Drama,2013-08-30,90.0,7.316187692592544
205601,Belle,Drama,2013-09-08,105.0,6.901985420360832
152599,The Immigrant,Drama Romance,2013-07-03,117.0,6.3052267162036655
262338,Good People,Thriller Crime Action,2014-09-26,90.0,5.787245861500647
240832,Lucy,Action Science Fiction,2014-07-14,89.0,6.304473955209524
127585,X-Men: Days of Future Past,Action Adventure Fantasy Science Fiction,2014-05-15,131.0,7.473994349000906
124905,Godzilla,Action Science Fiction Thriller,2014-05-14,123.0,6.117622144440072
187596,Walk of Shame,Comedy,2014-05-02,95.0,5.949478937504472
188166,Blue Ruin,Crime Thriller,2014-04-25,90.0,6.790663964648598
192132,Palo Alto,Drama,2014-05-09,100.0,6.422818437869622
212778,Chef,Comedy,2014-05-08,114.0,7.114728036640297
113833,The Normal Heart,Drama,2014-05-25,133.0,7.424529820709843
210947,Afflicted,Horror Thriller,2014-04-04,85.0,6.431822470110067
232672,Blended,Comedy,2014-05-21,117.0,6.582975011734616
198277,Begin Again,Comedy Music Romance Drama,2013-09-07,104.0,7.208494334907076
102651,Maleficent,Fantasy Adventure Action Family Romance,2014-05-28,97.0,6.982331511210557
192149,The Two Faces of January,Thriller,2014-05-16,96.0,5.866527797507588
254474,Zombeavers,Horror Action Comedy,2014-10-20,85.0,5.517893603058243
188161,A Million Ways to Die in the West,Comedy Western,2014-05-22,116.0,5.865159802866217
137113,Edge of Tomorrow,Action Science Fiction,2014-05-27,113.0,7.564929813960055
262391,Serial (Bad) Weddings,Comedy,2014-04-16,94.0,6.846447656154415
203819,Tracks,Adventure Drama,2014-03-06,112.0,6.759355182687784
177677,Mission: Impossible - Rogue Nation,Action Adventure Thriller,2015-07-23,131.0,7.07081371984296
198185,Million Dollar Arm,Drama,2014-05-09,124.0,6.552297910237558
82657,Flight 7500,Thriller Horror Mystery,2014-05-16,97.0,5.245038896578055
222935,The Fault in Our Stars,Romance Drama,2014-05-16,125.0,7.555256781018055
82881,Tangled Ever After,Animation Comedy Action Family,2012-01-13,6.0,6.915422309283102
157851,Maps to the Stars,Drama,2014-05-21,112.0,5.993143931793412
93837,So Undercover,Action,2012-01-01,94.0,6.035315095940446
227700,Mindscape,Thriller Drama,2013-10-13,99.0,6.488326834090399
187017,22 Jump Street,Crime Comedy Action,2014-06-05,112.0,6.976173780464137
244088,Human Capital,Drama,2014-01-09,111.0,6.989402531691758
156022,The Equalizer,Thriller Action Crime,2014-09-24,132.0,7.068252871061363
82702,How to Train Your Dragon 2,Fantasy Action Adventure Animation Comedy Family,2014-06-12,102.0,7.545764163087789
194662,Birdman,Drama Comedy,2014-08-27,119.0,7.369228630670693
85350,Boyhood,Drama,2014-06-05,164.0,7.424250144806607
184098,Think Like a Man Too,Comedy Romance,2014-06-20,105.0,6.371399264629112
209451,Jersey Boys,Music Drama,2014-06-05,134.0,6.674758546620443
250658,The Internet's Own Boy: The Story of Aaron Swartz,Crime Documentary,2014-06-27,105.0,7.175806805708013
91314,Transformers: Age of Extinction,Science Fiction Action Adventure,2014-06-25,165.0,5.832698517579104
171372,Frank,Comedy Drama Mystery,2014-05-02,95.0,6.736849230883584
180296,They Came Together,Comedy,2014-06-27,84.0,5.863886828650824
218836,Planes: Fire & Rescue,Animation Comedy Adventure Family,2014-07-17,83.0,6.041646443813283
226486,Tammy,Comedy,2014-07-02,97.0,5.3529555597915035
242224,The Babadook,Drama Thriller Horror,2014-05-22,93.0,6.497938689727183
244786,Whiplash,Drama,2014-10-10,105.0,8.23557634787053
210577,Gone Girl,Mystery Thriller Drama,2014-10-01,145.0,7.863088195688294
152790,The Angriest Man in Brooklyn,Drama Comedy,2014-05-23,84.0,5.95951125056261
250766,Life Itself,Documentary,2014-07-04,120.0,7.0867947310647645
119450,Dawn of the Planet of the Apes,Science Fiction Action Drama Thriller,2014-06-26,130.0,7.271692210220665
123109,No One Lives,Horror Thriller,2013-03-09,86.0,5.967790732554729
184346,Deliver Us from Evil,Thriller Crime Horror,2014-07-01,118.0,6.006097472763844
253235,And So It Goes,Comedy Drama Romance,2014-07-20,94.0,6.079675809634125
225886,Sex Tape,Comedy,2014-07-17,97.0,5.307646230290927
244267,I Origins,Science Fiction Drama,2014-07-18,106.0,7.3685142625626305
238636,The Purge: Anarchy,Horror Thriller,2014-07-17,104.0,6.5906708090132495
118340,Guardians of the Galaxy,Action Science Fiction Adventure,2014-07-30,121.0,7.877567752500563
242095,The Signal,Thriller Science Fiction,2014-03-15,95.0,5.9348865005515945
138103,The Expendables 3,Action Adventure Thriller,2014-08-04,127.0,6.130037343688806
184315,Hercules,Action Adventure,2014-07-23,99.0,5.674865727873982
157849,A Most Wanted Man,Thriller,2014-07-25,121.0,6.494006119064857
231576,Wish I Was Here,Drama Comedy,2014-01-18,120.0,6.42537567659639
238603,Earth to Echo,Family Adventure Science Fiction,2014-06-14,89.0,5.972630647446531
243683,Step Up All In,Romance Drama Music,2014-07-16,112.0,6.655221648876051
244566,Life After Beth,Romance Comedy Horror,2014-08-15,90.0,5.596896997318289
157845,The Rover,Crime Drama,2014-05-18,103.0,6.231372118551043
229297,Magic in the Moonlight,Comedy Drama Romance,2014-07-25,97.0,6.4953512804628435
253306,Housebound,Horror Comedy Thriller,2014-09-04,109.0,6.491904815978399
228194,The Hundred-Foot Journey,Drama,2014-08-06,122.0,7.10439987269338
242643,Batman: Assault on Arkham,Thriller Animation Action Crime,2014-08-12,75.0,7.011297628691537
76757,Jupiter Ascending,Science Fiction Fantasy Action Adventure,2015-02-04,124.0,5.2684725517273945
98566,Teenage Mutant Ninja Turtles,Science Fiction Action Adventure Fantasy Comedy,2014-08-07,101.0,5.837988831138782
227156,The Giver,Drama Science Fiction,2014-08-11,94.0,6.405831755295059
193893,Let's Be Cops,Comedy,2014-08-13,104.0,6.408446423199947
242022,The Inbetweeners 2,Comedy,2014-08-06,96.0,6.259824368825466
189,Sin City: A Dame to Kill For,Crime Thriller,2014-08-20,102.0,6.318842818141604
249164,If I Stay,Drama,2014-08-21,106.0,7.216047183454428
221902,"Two Days, One Night",Drama,2014-05-21,95.0,6.692760398235574
220289,Coherence,Thriller Science Fiction,2013-09-19,89.0,7.0570409765568565
282813,The Pyramid,Horror,2014-12-04,89.0,5.170998693220428
256274,"As Above, So Below",Horror Thriller,2014-08-14,93.0,6.163053073777135
242090,The One I Love,Romance Comedy Drama,2014-08-08,91.0,6.675356357853757
241848,The Guest,Mystery Thriller Action,2014-09-17,99.0,6.494853001145828
204922,Before I Go to Sleep,Mystery Thriller,2014-09-03,92.0,6.252613358101833
234200,Pride,Drama Comedy,2014-09-12,119.0,7.381968093907171
216282,Into the Storm,Action Thriller,2014-08-06,89.0,5.908973017129146
192145,Third Person,Drama Romance,2013-09-09,137.0,6.08511723264742
254191,Honeymoon,Horror,2014-09-12,87.0,5.808014997483907
154400,The Drop,Drama Crime,2014-09-12,106.0,6.664449768342223
244772,The Skeleton Twins,Drama,2014-01-18,90.0,6.620207739957544
287590,Saint Seiya: Legend of Sanctuary,Action Animation Fantasy,2014-06-21,93.0,5.732218366275542
198663,The Maze Runner,Action Mystery Science Fiction Thriller,2014-09-10,113.0,6.98522356384925
136835,No Good Deed,Crime Thriller,2014-09-10,83.0,6.008696824388084
244506,Camp X-Ray,Drama,2014-10-17,117.0,6.63472849358689
248504,Sharknado 2: The Second One,Thriller Horror Science Fiction,2014-07-30,86.0,5.397086119149785
270302,The Riot Club,Drama Thriller,2014-09-19,107.0,6.0705842266556225
169917,A Walk Among the Tombstones,Crime Drama Mystery Thriller,2014-09-18,113.0,6.2335435355867626
244264,Laggies,Comedy Romance,2014-09-25,100.0,6.2009701248998725
276843,What We Did on Our Holiday,Comedy,2014-09-26,95.0,6.593139569146681
265189,Force Majeure,Comedy Drama,2014-08-15,118.0,6.674154973351143
264656,The Homesman,Western Drama,2014-05-18,122.0,6.427901217869016
254904,The November Man,Crime Action Thriller,2014-08-27,108.0,6.094129582535061
157825,White Bird in a Blizzard,Thriller Drama,2014-08-14,91.0,6.233127647974888
284427,Who Am I,Thriller,2014-09-25,105.0,7.294532735492753
170687,The Boxtrolls,Animation Comedy Family Fantasy,2014-09-10,97.0,6.5761770482222905
149871,The Tale of the Princess Kaguya,Animation Drama Fantasy,2013-11-23,137.0,7.521126105766127
239678,This Is Where I Leave You,Drama Comedy,2014-09-10,103.0,6.493711776697507
190859,American Sniper,War Action,2014-12-11,133.0,7.3688601499875475
246403,Tusk,Comedy Horror,2014-09-19,102.0,5.511562385656788
254375,Hector and the Search for Happiness,Adventure Drama Comedy,2014-08-14,114.0,6.756969211615775
149509,Horns,Thriller Horror Drama Fantasy,2013-09-06,120.0,6.242171786070062
250546,Annabelle,Horror,2014-10-02,99.0,5.589115740240689
151368,Open Windows,Thriller Action Crime,2014-07-04,101.0,5.727926611259212
286554,Two Night Stand,Romance Comedy,2014-09-26,86.0,6.332675663459677
49017,Dracula Untold,Horror Action Drama Fantasy War,2014-10-01,92.0,6.216842752574346
227300,Stretch,Action Comedy Thriller,2014-10-14,94.0,6.241310434848049
262543,Automata,Thriller Science Fiction,2014-10-09,110.0,5.766994401362873
241254,The Prince,Thriller Action,2014-08-22,93.0,5.393053740583927
244761,The Captive,Drama Thriller Crime,2014-06-10,112.0,6.018166627410374
206487,Predestination,Science Fiction Thriller,2014-08-28,97.0,7.237951343942152
204436,Jack and the Cuckoo-Clock Heart,Animation Romance Adventure Drama Fantasy,2013-11-17,94.0,6.6545245513669204
246741,What We Do in the Shadows,Comedy Horror,2014-06-19,86.0,7.242145169265947
239571,The Best of Me,Drama Romance,2014-10-16,117.0,7.075959780086152
245891,John Wick,Action Thriller,2014-10-22,101.0,6.985116507146267
205587,The Judge,Drama,2014-10-08,141.0,7.127039745097755
228150,Fury,War Drama Action,2014-10-15,135.0,7.364607047263784
266285,The Salvation,Drama Western,2014-05-22,100.0,6.298369244810617
215211,Grace of Monaco,Romance Drama,2014-05-14,103.0,6.098543805929985
239563,St. Vincent,Comedy,2014-10-09,102.0,6.992230445097554
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Family Comedy,2014-10-08,81.0,6.190293525590218
218043,Left Behind,Thriller Action Science Fiction,2014-10-03,110.0,4.498155240900584
265016,Extraterrestrial,Horror Science Fiction,2014-10-17,101.0,5.580683131022521
289727,The Rewrite,Romance Comedy,2014-06-15,107.0,6.106177028240694
242512,Ouija,Horror,2014-10-24,89.0,5.11592994334539
242582,Nightcrawler,Crime Drama Thriller,2014-10-23,117.0,7.550419343587544
177572,Big Hero 6,Adventure Family Animation Action Comedy,2014-10-24,102.0,7.767091690795584
236735,Marshland,Mystery Thriller,2014-09-25,105.0,6.8584923227487335
228326,The Book of Life,Romance Animation Adventure Comedy Family Fantasy,2014-10-01,95.0,7.159034449830197
200727,"Love, Rosie",Comedy Romance,2014-10-16,102.0,7.59218368897842
273271,Time Lapse,Thriller Science Fiction,2014-05-24,104.0,6.421683819412015
264660,Ex Machina,Drama Science Fiction,2015-01-21,108.0,7.564112766615039
245700,Mr. Turner,History Drama,2014-10-31,150.0,6.375679329538759
199575,These Final Hours,Science Fiction Drama Thriller,2014-07-31,87.0,6.435042601014062
265180,Leviathan,Drama,2014-09-24,140.0,6.951119561848877
87492,Foxcatcher,Drama Thriller,2014-05-19,134.0,6.496243834613977
185567,Zulu,Crime Drama Thriller,2013-12-04,110.0,6.592185458156919
75258,Secret of the Wings,Animation Family Fantasy Adventure,2012-08-17,92.0,6.490873248252106
25475,Tinker Bell and the Lost Treasure,Animation Family Adventure Fantasy,2009-09-03,81.0,6.43019054856596
290542,You're Not You,Drama,2014-10-10,104.0,6.975121164473524
207933,Stonehearst Asylum,Thriller,2014-09-11,112.0,6.565543976048934
167581,Free Fall,Drama Romance,2013-05-27,100.0,6.891896030681249
241842,Dead Snow 2: Red vs. Dead,Horror Action Comedy,2014-02-12,100.0,6.599092796492269
164251,Serena,Drama,2014-10-12,102.0,5.7090943658839315
205596,The Imitation Game,History Drama Thriller War,2014-11-14,113.0,7.959665452343637
171274,Inherent Vice,Comedy Romance Crime Drama Mystery,2014-12-25,148.0,6.495824420890044
287495,Labyrinth of Lies,Drama History,2014-09-06,122.0,6.931683325740179
262551,Babysitting,Comedy,2014-04-16,85.0,6.809153547191379
131631,The Hunger Games: Mockingjay - Part 1,Science Fiction Adventure Thriller,2014-11-18,123.0,6.596587533986962
237791,The Way He Looks,Drama Romance,2014-03-28,100.0,7.48335145483584
147441,Exodus: Gods and Kings,Adventure Drama Action,2014-12-03,150.0,5.666024711356034
206563,Trash,Adventure Crime Drama Thriller,2014-10-09,112.0,6.8513010271481996
265195,Wild Tales,Drama Thriller Comedy,2014-08-21,125.0,7.510957913237692
100042,Dumb and Dumber To,Comedy,2014-11-12,110.0,5.532134087646712
114750,Dear White People,Drama Comedy,2014-10-17,108.0,6.314592444871007
266856,The Theory of Everything,Drama Romance,2014-11-26,123.0,7.740436237423722
267806,V/H/S: Viral,Horror Thriller,2014-10-23,81.0,5.474612080063965
242828,When Marnie Was There,Animation Drama,2014-07-19,103.0,7.379751116714306
110416,Song of the Sea,Family Animation Fantasy,2014-09-06,93.0,7.651335024035731
205775,In the Heart of the Sea,Thriller Drama Adventure Action History,2015-11-20,122.0,6.497105694479949
66129,Les Tuche,Comedy,2011-06-30,95.0,6.234930731243171
135397,Jurassic World,Action Adventure Science Fiction Thriller,2015-06-09,124.0,6.499530583641493
293310,Citizenfour,Documentary,2014-10-10,114.0,7.562388038373854
21861,LOL (Laughing Out Loud),Comedy,2008-06-06,103.0,6.492174655445787
170522,Asterix: The Mansions of the Gods,Animation Comedy Adventure,2014-11-26,85.0,6.635426584564573
297608,The Taking of Deborah Logan,Horror Mystery Thriller,2014-10-21,90.0,6.1555940738002555
227159,Horrible Bosses 2,Comedy,2014-11-26,108.0,6.134452054144509
270946,Penguins of Madagascar,Family Animation Adventure Comedy,2014-11-22,92.0,6.497247110059104
252178,'71,Thriller Action Drama War,2014-10-10,99.0,6.6368890486772205
256917,The Water Diviner,War Drama,2014-12-25,112.0,6.71281187636181
284293,Still Alice,Drama,2014-12-05,99.0,7.372297289222958
116149,Paddington,Family Comedy,2014-11-27,95.0,6.9204667742594195
203834,Jessabelle,Thriller Horror,2014-08-29,90.0,5.617116032801705
294254,Maze Runner: The Scorch Trials,Action,2015-09-09,132.0,6.49872258583456
79218,Ice Age: A Mammoth Christmas,Animation Family TV Movie,2011-11-24,26.0,6.228925419760498
244458,The Voices,Comedy Crime Horror Thriller,2014-01-19,101.0,6.2593147885375675
246860,Clouds of Sils Maria,Drama,2014-08-20,124.0,6.615162327730035
245916,Kill the Messenger,Thriller Crime Drama Mystery,2014-10-09,112.0,6.561029506629527
74018,A Cinderella Story: Once Upon a Song,Comedy Family Romance,2011-09-05,88.0,6.23523600439078
122917,The Hobbit: The Battle of the Five Armies,Action Adventure Fantasy,2014-12-10,144.0,7.080129721241222
273895,Selma,History Drama,2014-12-25,127.0,7.25102946124696
227306,Unbroken,Drama War,2014-12-25,137.0,7.217203703156371
246080,Black Sea,Adventure,2014-12-05,115.0,6.276797042001271
250538,The Good Lie,Drama,2014-09-09,110.0,6.9426332809208775
277547,Playing It Cool,Comedy Romance,2014-09-26,94.0,5.934388310862977
252171,A Girl Walks Home Alone at Night,Horror Romance,2014-01-19,99.0,6.736780655360585
265177,Mommy,Drama,2014-05-22,138.0,7.891022722528774
241239,A Most Violent Year,Crime Drama Thriller,2014-12-30,125.0,6.494048329493978
228970,Wild,Drama,2014-12-05,115.0,6.924865578894492
284296,Top Five,Drama Comedy,2014-12-12,102.0,6.3746621342492595
190469,Redirected,Action Comedy Crime Thriller,2014-01-10,99.0,6.084392279319021
87093,Big Eyes,Drama,2014-12-24,105.0,6.7625890501008055
224141,Into the Woods,Fantasy Comedy Music,2014-12-25,125.0,5.675635451266626
243684,"Men, Women & Children",Drama Comedy,2014-10-17,116.0,6.424377461574999
228967,The Interview,Action Comedy,2014-12-25,112.0,6.12390972557629
207703,Kingsman: The Secret Service,Crime Comedy Action Adventure,2015-01-29,130.0,7.5710666742560155
181533,Night at the Museum: Secret of the Tomb,Adventure Comedy Fantasy Family,2014-12-17,97.0,6.129115593736349
259018,Behaving Badly,Comedy,2014-04-14,92.0,5.603280206538337
68737,Seventh Son,Adventure Fantasy,2014-12-12,102.0,5.3787493981936185
196867,Annie,Comedy Drama Family,2014-12-19,119.0,6.119896066361906
297222,PK,Comedy Drama Science Fiction,2014-12-18,153.0,7.235010222608352
303542,The Invisible Boy,Comedy Adventure Science Fiction Fantasy,2014-12-18,0.0,6.229619133153712
198184,Chappie,Crime Action Science Fiction,2015-03-04,120.0,6.593841143100098
256835,Toy Story That Time Forgot,Animation Family,2014-12-02,22.0,6.672308836040892
260346,Taken 3,Thriller Action,2014-12-16,109.0,6.125062605425881
201088,Blackhat,Crime Drama Mystery,2015-01-13,133.0,5.319335642655413
294652,Son of a Gun,Action Crime Drama Thriller,2014-10-16,108.0,6.23462683319983
87101,Terminator Genisys,Science Fiction Action Thriller Adventure,2015-06-23,126.0,5.828088171472693
288158,The Woman in Black 2: Angel of Death,Thriller Horror Drama,2014-12-30,90.0,5.429461409728096
13654,101 Dalmatians II: Patch's London Adventure,Animation Family,2003-01-21,70.0,6.016558347674487
230222,Tarzan,Animation Action Adventure Family,2013-07-25,94.0,5.90672144632043
125509,Wrong Turn 5: Bloodlines,Horror Thriller,2012-10-23,91.0,5.437076140105779
270303,It Follows,Horror Thriller,2015-02-04,100.0,6.590153025287597
287084,The Town that Dreaded Sundown,Thriller Horror,2014-10-16,85.0,6.078514721531268
109689,I Want You,Drama Romance,2012-06-22,75.0,6.557598142433385
76341,Mad Max: Fury Road,Action Adventure Science Fiction Thriller,2015-05-13,120.0,7.286492421487457
280092,Insidious: Chapter 3,Drama Horror Thriller,2015-06-04,97.0,6.323840612824656
140607,Star Wars: The Force Awakens,Action Adventure Science Fiction Fantasy,2015-12-15,136.0,7.479857023664998
271969,Ben-Hur,Adventure Drama Action,2016-08-17,125.0,5.534132561023347
68735,Warcraft,Action Adventure Fantasy,2016-05-25,123.0,6.311176786294054
99861,Avengers: Age of Ultron,Action Adventure Science Fiction,2015-04-22,141.0,7.281292347756186
166426,Pirates of the Caribbean: Dead Men Tell No Tales,Adventure Action Fantasy Comedy,2017-05-23,129.0,6.593199164068838
102899,Ant-Man,Science Fiction Action Adventure,2015-07-14,117.0,6.986391067044874
166424,Fantastic Four,Action Adventure Science Fiction,2015-08-05,100.0,4.533672165165481
293660,Deadpool,Action Adventure Comedy,2016-02-09,108.0,7.387226328329948
283995,Guardians of the Galaxy Vol. 2,Action Adventure Comedy Science Fiction,2017-04-19,137.0,7.564084159812818
271110,Captain America: Civil War,Adventure Action Science Fiction,2016-04-27,147.0,7.086850474145988
284052,Doctor Strange,Action Adventure Fantasy Science Fiction,2016-10-25,115.0,7.0834063433676695
246655,X-Men: Apocalypse,Science Fiction,2016-05-18,144.0,6.402359109184678
284276,Cake,Drama,2014-09-07,102.0,6.282437502713229
284536,The Gambler,Thriller Crime Drama,2014-12-25,111.0,5.874330019634824
297556,Justice League: Throne of Atlantis,Science Fiction Action Animation Adventure,2015-01-27,72.0,6.488937994609227
210860,Mortdecai,Comedy Adventure,2015-01-21,106.0,5.538751465218679
216015,Fifty Shades of Grey,Drama Romance Thriller,2015-02-11,125.0,5.258055360097073
305932,Expelled,Comedy,2014-12-12,85.0,6.326150760636095
250066,American Heist,Action,2014-09-11,94.0,5.386794731064764
189197,The Pacific,Action Adventure Drama History War,2010-03-15,540.0,7.422540405733733
272693,The DUFF,Romance Comedy,2015-02-20,100.0,6.7659101265931625
277355,Everly,Thriller Action,2015-01-23,90.0,5.721161928237147
276844,The Little Death,Drama Comedy Romance,2014-06-13,96.0,6.487077412662766
227719,Project Almanac,Science Fiction Thriller,2015-01-29,106.0,6.41057889841934
167073,Brooklyn,Drama Romance,2015-10-20,111.0,7.116684096014857
249688,The End of the Tour,Drama,2015-07-31,106.0,6.9426332809208775
309299,Experimenter,Drama History,2015-10-16,97.0,6.639798509020627
309245,Mistress America,Comedy,2015-08-14,84.0,6.432706427613124
232572,A Walk in the Woods,Adventure Comedy Drama,2015-09-02,104.0,5.990550032724705
245706,True Story,Crime Drama Mystery,2015-04-17,100.0,6.262894129225179
288036,Sleeping with Other People,Comedy,2015-06-26,100.0,6.29333542418065
319075,Cobain: Montage of Heck,Music Documentary,2015-03-23,132.0,7.130122328695325
318224,Going Clear: Scientology and the Prison of Belief,Documentary,2015-01-25,119.0,7.278914836782671
283235,99 Homes,Drama,2014-10-09,112.0,6.669435784851812
250124,The Diary of a Teenage Girl,Drama Romance,2015-08-07,98.0,6.68290204919445
308639,Dope,Crime Drama Comedy,2015-06-19,103.0,7.064538827436742
308369,Me and Earl and the Dying Girl,Comedy Drama,2015-06-12,105.0,7.525110796738614
308032,The Stanford Prison Experiment,Thriller Drama,2015-07-17,122.0,6.673850999856823
193687,Z for Zachariah,Drama Science Fiction Thriller,2015-08-13,97.0,5.919119438220832
72784,The Loft,Thriller,2014-10-14,108.0,6.417839869607159
185341,[REC]⁴ Apocalypse,Thriller Horror,2014-09-09,95.0,5.67499840079423
307663,Vice,Thriller Science Fiction Action Adventure,2015-01-16,96.0,5.0377143554091965
167810,Lost River,Fantasy Thriller,2015-04-08,95.0,6.077768850362692
273248,The Hateful Eight,Crime Drama Mystery Western,2015-12-25,167.0,7.560520112582854
265208,Wild Card,Thriller Crime Drama,2015-01-14,92.0,5.608211289625121
286565,Paper Towns,Drama Mystery Romance,2015-06-18,109.0,6.127711782077294
252838,The Wedding Ringer,Comedy,2015-01-16,101.0,6.494664537803946
290999,Wyrmwood: Road Of The Dead,Horror,2014-09-19,98.0,6.383406348170344
241251,The Boy Next Door,Thriller,2015-01-23,91.0,4.4180689396488475
86835,Knight of Cups,Romance Drama,2015-02-08,118.0,6.045738307096997
311291,45 Years,Drama,2015-08-28,95.0,6.366287145443256
320007,Victoria,Drama Romance Thriller,2015-06-11,138.0,7.483529769964826
276839,Home Sweet Hell,Drama Comedy,2015-03-13,98.0,5.6794648816735585
201085,Crimson Peak,Mystery Thriller Fantasy Horror Drama,2015-10-13,119.0,6.407118690411562
243938,Hot Tub Time Machine 2,Comedy,2015-02-20,93.0,5.453412142193701
256591,Focus,Romance Comedy Crime Drama,2015-02-25,105.0,6.686817435931851
228165,The SpongeBob Movie: Sponge Out of Water,Animation Adventure Comedy Family,2015-02-05,93.0,5.838605054804843
268238,The Second Best Exotic Marigold Hotel,Drama Comedy,2015-02-26,122.0,6.363556782473054
290764,Tracers,Action Crime Drama,2015-01-15,94.0,6.053725818996189
228203,"McFarland, USA",Drama,2015-02-20,128.0,7.0057827498423535
243940,The Lazarus Effect,Thriller Horror,2015-01-29,83.0,5.424629710399889
38396,That's Life,Comedy,1998-01-01,108.0,7.051295939728756
50531,Chiedimi se sono felice,Comedy Drama,2000-12-15,0.0,7.120725898246477
239573,Unfinished Business,Comedy,2015-03-05,91.0,5.489158327677852
197950,The Connection,Action Crime Thriller,2014-12-03,135.0,6.860797885300058
241554,Run All Night,Action Crime Drama Mystery Thriller,2015-03-11,114.0,6.320898656087828
112454,Clown,Horror,2014-11-13,100.0,5.652959236730686
150689,Cinderella,Romance Fantasy Family Drama,2015-03-12,105.0,6.685991614052871
326359,Frozen Fever,Adventure Animation Family,2015-03-09,8.0,6.813638372076867
228968,Kidnapping Mr. Heineken,Drama Action Crime Thriller,2015-03-12,95.0,6.1053096712201835
238215,The Cobbler,Fantasy Comedy Drama,2014-09-11,98.0,5.7148611226768615
175774,Ruby Red,Science Fiction Fantasy Adventure Family,2013-03-14,122.0,6.558723089674947
243688,Poltergeist,Horror Thriller,2015-05-20,93.0,5.2175039796501155
266647,Pan,Adventure Family Fantasy,2015-09-24,111.0,5.98057446351249
252512,While We're Young,Comedy Drama Mystery,2015-04-03,97.0,5.997027996235329
271674,Suite Française,Drama Romance War,2014-11-05,107.0,6.874266472839469
262500,Insurgent,Adventure Science Fiction Thriller,2015-03-18,119.0,6.210726369502751
230179,Big Game,Action Adventure Thriller,2014-09-05,90.0,5.643280281427285
228161,Home,Fantasy Comedy Animation Science Fiction Family,2015-03-18,94.0,6.7692609263924215
245703,Midnight Special,Adventure Drama Science Fiction,2016-02-18,112.0,6.250606143284075
266396,The Gunman,Action Drama Crime,2015-02-16,115.0,5.7796666318504935
255343,Escobar: Paradise Lost,Thriller Romance,2014-10-11,120.0,6.2355426619971075
168259,Furious 7,Action,2015-04-01,137.0,7.270037234067692
277685,Unfriended,Horror Thriller,2015-04-17,82.0,5.624420378546905
291272,We Are Still Here,Horror,2015-06-05,84.0,5.9982174186345425
293970,The Final Girls,Horror Comedy,2015-10-09,91.0,6.561910195745243
241855,Spring,Horror Romance Science Fiction,2014-03-20,109.0,6.487787034510765
181283,Child 44,Crime Thriller,2015-03-15,137.0,6.182447329573413
283227,A Little Chaos,Drama Romance,2014-09-13,117.0,6.184815399855426
257091,Get Hard,Comedy,2015-03-26,100.0,5.981868255076472
16119,Cinderella III: A Twist in Time,Animation Romance Family Fantasy,2007-02-06,74.0,6.187560183021596
21385,"Mickey, Donald, Goofy: The Three Musketeers",Adventure Animation Comedy Family,2004-08-04,68.0,6.386255633356287
10010,Brother Bear 2,Adventure Animation Family,2006-08-17,73.0,6.358105259290219
237756,Kill Me Three Times,Comedy Thriller,2015-04-10,90.0,5.9706172626608
263109,Shaun the Sheep Movie,Family Animation Comedy Adventure,2015-02-05,85.0,6.78924401613754
308504,Last Knights,Action Adventure,2015-04-03,115.0,6.286169909332135
321528,Batman vs. Robin,Action Adventure Animation,2015-04-14,72.0,6.661836809366996
304357,Woman in Gold,Drama,2015-04-10,120.0,7.084648719773167
269148,Samba,Drama Comedy,2014-10-15,118.0,6.4212917069452535
65218,Lemonade Mouth,Drama Comedy,2011-04-15,106.0,6.8086462614555945
158852,Tomorrowland,Adventure Family Mystery Science Fiction,2015-05-19,130.0,6.214286655985876
253626,Good Kill,Action Drama Thriller,2015-04-09,104.0,6.148038686326283
256961,Paul Blart: Mall Cop 2,Action Comedy Family,2015-04-16,94.0,5.32034553524555
228205,The Longest Ride,Drama Romance,2015-04-09,128.0,7.19362374411965
293863,The Age of Adaline,Fantasy Drama Romance,2015-04-16,112.0,7.332990196175735
256924,Danny Collins,Comedy Drama Music,2015-03-19,107.0,6.541712720290272
250349,Barbecue,Comedy,2014-04-30,98.0,6.08587351177911
297270,Tinker Bell and the Legend of the NeverBeast,Adventure Animation Family,2014-12-12,77.0,6.804126311490057
175112,Tinker Bell and the Pirate Fairy,Animation Family,2014-02-13,78.0,6.4905253675801
